  60.00    0.630   0.8618  -0.2328
  70.00    0.446   1.0668  -0.2664
  80.00    0.228   1.2144  -0.2973
  90.00    0.000   1.2900  -0.3225
 100.00   -0.160   1.2144  -0.3174
 110.00   -0.312   1.0668  -0.2987
 120.00   -0.441   0.8618  -0.2714
 130.00   -0.539   0.6211  -0.2422
 EOT

